47.3720242,8.5404779,2
47.3770746,8.5389987,2
47.3816580,8.5360990,1
47.3795340,8.5440366,3
47.3829876,8.5367336,1
47.3740281,8.5295060,2
47.3775243,8.5396741,2
47.3767599,8.5400292,2
47.3732744,8.5288380,2
47.3836076,8.5276309,3
47.3706135,8.5225258,2
47.3750238,8.5403680,3
47.3798237,8.5285423,3
47.3713584,8.5226268,2
47.3773631,8.5384013,2
47.3827779,8.5276573,3
47.3704675,8.5353198,2
